Date,SPX,UKX,DAX,GBPUSD,EURUSD
4/21/2005,1159.95,4819.6,4193.7,1.9085,1.3047
4/22/2005,1152.12,4849.3,4223.04,1.9145,1.3065
4/25/2005,1162.1,4864.9,4246.96,1.9111,1.3007
4/26/2005,1151.74,4845.5,4233.76,1.9059,1.2985
4/27/2005,1156.38,4789.4,4189.02,1.9058,1.293
4/28/2005,1143.22,4790.2,4178.1,1.9059,1.2893
4/29/2005,1156.85,4801.7,4184.84,1.9088,1.2873
5/3/2005,1161.17,4861.2,4245.54,1.8925,1.2873
5/4/2005,1175.65,4882.5,4264.35,1.9025,1.2948
5/5/2005,1172.63,4902.3,4299.51,1.9068,1.2958
5/6/2005,1171.35,4918.9,4311.06,1.8903,1.2819
5/9/2005,1178.84,4910.3,4292.41,1.884,1.2842
5/10/2005,1166.22,4892.4,4251.13,1.8827,1.288
5/11/2005,1171.11,4875.4,4244.16,1.8729,1.2815
5/12/2005,1159.36,4893.2,4267.05,1.8653,1.2696
5/13/2005,1154.05,4886.5,4275.7,1.8506,1.2633
5/16/2005,1165.69,4884.2,4262.18,1.8385,1.2642
5/17/2005,1173.8,4898.5,4251.77,1.8337,1.2607
5/18/2005,1185.56,4949.4,4324.6,1.8403,1.2679
5/19/2005,1191.08,4962.7,4360.42,1.8376,1.2644
5/20/2005,1189.28,4971.8,4360.68,1.8271,1.2559
5/23/2005,1193.86,4989.8,4406.95,1.8304,1.2578
5/24/2005,1194.07,4982.5,4396.64,1.8274,1.2585
5/25/2005,1190.01,4971.5,4389.54,1.8316,1.2601
5/26/2005,1197.62,4994.9,4436.6,1.82,1.2512
5/27/2005,1198.78,4986.3,4444.71,1.8243,1.2586
5/31/2005,1191.5,4964,4460.63,1.8171,1.2304
6/1/2005,1202.27,5011,4527.17,1.8094,1.218
6/2/2005,1204.29,5005,4532.17,1.8153,1.2267
6/3/2005,1196.02,4999.4,4510.39,1.8154,1.2236
6/6/2005,1197.51,4980.4,4497.26,1.8244,1.2259
6/7/2005,1197.26,5025.2,4566.01,1.8352,1.2285
6/8/2005,1194.67,5003.7,4557.29,1.8232,1.2234
6/9/2005,1200.93,5009.2,4562.75,1.8205,1.223
6/10/2005,1198.11,5030.4,4586.1,1.8126,1.2119
6/13/2005,1200.82,5050.4,4599.21,1.8068,1.2109
6/14/2005,1203.91,5046.8,4591.69,1.806,1.2032
6/15/2005,1206.58,5019.5,4548.42,1.8227,1.2115
6/16/2005,1210.96,5045,4579.87,1.8225,1.2108
6/17/2005,1216.96,5077.6,4604.57,1.8309,1.2286
6/20/2005,1216.1,5072,4586.86,1.8242,1.2154
6/21/2005,1213.61,5082.1,4608.11,1.8296,1.2183
6/22/2005,1213.88,5099.3,4619.6,1.8219,1.2129
6/23/2005,1200.73,5114.4,4627.48,1.8154,1.2039
6/24/2005,1191.57,5079,4566.48,1.8245,1.2092
6/27/2005,1190.69,5043.5,4523.82,1.8287,1.2165
6/28/2005,1201.57,5090.4,4557.46,1.8146,1.2054
6/29/2005,1199.85,5109.1,4583.63,1.8065,1.207
6/30/2005,1191.33,5113.2,4586.28,1.7915,1.2108
7/1/2005,1194.44,5161,4617.07,1.7675,1.1959
7/5/2005,1204.99,5190.1,4603.65,1.7566,1.1912
7/6/2005,1194.94,5229.6,4615.49,1.7541,1.1933
7/7/2005,1197.87,5158.3,4530.18,1.7448,1.195
7/8/2005,1211.86,5232.2,4597.97,1.7382,1.1967
7/11/2005,1219.44,5242.4,4663.38,1.7579,1.2072
7/12/2005,1222.21,5217.2,4653.03,1.778,1.2241
7/13/2005,1223.29,5245.9,4679.89,1.7647,1.2094
7/14/2005,1226.5,5259.7,4699.27,1.7566,1.2084
7/15/2005,1227.92,5230.8,4712.9,1.752,1.2035
7/18/2005,1221.13,5214.2,4719.57,1.7487,1.2052
7/19/2005,1229.35,5201.5,4770.54,1.7404,1.2034
7/20/2005,1235.2,5215.2,4784.5,1.7377,1.2139
7/21/2005,1227.04,5221.6,4829.87,1.7517,1.2171
7/22/2005,1233.68,5241.8,4836.9,1.7389,1.2065
7/25/2005,1229.03,5270.7,4842.7,1.7459,1.206
7/26/2005,1231.16,5256.2,4843.49,1.7376,1.2015
7/27/2005,1236.79,5263.6,4855.35,1.7446,1.2068
7/28/2005,1243.72,5270.3,4892.5,1.7561,1.2139
7/29/2005,1234.18,5282.3,4886.5,1.7579,1.2123
8/1/2005,1235.35,5290.8,4890.85,1.7681,1.2181
8/2/2005,1244.12,5327.5,4932.87,1.7709,1.2191
8/3/2005,1245.04,5332.3,4923.12,1.7778,1.2337
8/4/2005,1235.86,5315.5,4874.06,1.7806,1.2384
8/5/2005,1226.42,5314.7,4827.18,1.7793,1.2359
8/8/2005,1223.13,5344.3,4837.86,1.7847,1.2351
8/9/2005,1231.38,5363.7,4909.48,1.7874,1.237
8/10/2005,1229.13,5377.5,4990.57,1.795,1.2382
8/11/2005,1237.81,5358.6,4953.93,1.8109,1.2471
8/12/2005,1230.39,5345.8,4937.33,1.8147,1.2441
8/15/2005,1233.87,5344.2,4922.34,1.8116,1.2368
8/16/2005,1219.34,5322.3,4883.81,1.8113,1.2364
8/17/2005,1220.24,5292.7,4871.46,1.806,1.2271
8/18/2005,1219.02,5269.3,4851.27,1.7953,1.2175
8/19/2005,1219.71,5312.6,4929.91,1.795,1.2153
8/22/2005,1221.73,5318.4,4941.69,1.8001,1.2229
8/23/2005,1217.57,5300.2,4917.74,1.8017,1.2236
8/24/2005,1209.59,5275.2,4915.95,1.8011,1.2272
8/25/2005,1212.4,5255.7,4856.01,1.8033,1.2301
8/26/2005,1205.1,5228.1,4783.8,1.8002,1.2289
8/30/2005,1208.41,5255.8,4791.72,1.7866,1.2221
8/31/2005,1220.33,5296.9,4829.69,1.8041,1.2346
9/1/2005,1221.59,5328.5,4842.94,1.8343,1.2502
9/2/2005,1218.02,5326.8,4837.81,1.8418,1.2531
9/6/2005,1233.39,5359.2,4968.28,1.8427,1.2465
9/7/2005,1236.36,5365.9,4988.14,1.8366,1.2417
9/8/2005,1231.67,5340.8,4992.75,1.8357,1.2399
9/9/2005,1241.48,5359.3,5005.93,1.8391,1.241
9/12/2005,1240.56,5375.1,4989.98,1.8197,1.2286
9/13/2005,1231.2,5338,4901.88,1.8224,1.2267
9/14/2005,1227.16,5347.4,4911.17,1.8239,1.2286
9/15/2005,1227.73,5383.5,4905.98,1.8061,1.2224
9/16/2005,1237.91,5407.9,4986.5,1.8082,1.2237
9/19/2005,1231.02,5429.7,4926.13,1.8022,1.2142
9/20/2005,1221.34,5416.4,4962.86,1.7984,1.2115
9/21/2005,1210.2,5369.7,4875.22,1.8098,1.2214
9/22/2005,1214.62,5385.7,4849.01,1.7905,1.2155
9/23/2005,1215.29,5413.6,4882.58,1.7755,1.204
9/26/2005,1215.63,5453.1,4998.16,1.7793,1.2072
9/27/2005,1215.66,5447.3,4965.88,1.7664,1.2014
9/28/2005,1216.89,5494.8,5048.74,1.7679,1.2036
9/29/2005,1227.68,5478.2,5021.17,1.7612,1.2032
9/30/2005,1228.81,5477.7,5044.12,1.7643,1.2026
10/3/2005,1226.7,5501.5,5082.07,1.755,1.1918
10/4/2005,1214.47,5494.4,5138.02,1.7589,1.1918
10/5/2005,1196.39,5427.8,5069.42,1.7624,1.1975
10/6/2005,1191.49,5372.4,5017.27,1.7789,1.2179
10/7/2005,1195.9,5362.3,5007.77,1.7617,1.213
10/10/2005,1187.33,5374.5,5022.79,1.7564,1.2066
10/11/2005,1184.87,5380.7,5032.46,1.7464,1.1993
10/12/2005,1177.68,5342.2,4981.77,1.7517,1.2024
10/13/2005,1176.84,5265.2,4950.07,1.7568,1.2026
10/14/2005,1186.57,5275,4975.56,1.7684,1.2075
10/17/2005,1190.1,5286.5,4978.83,1.7542,1.2025
10/18/2005,1178.14,5263.9,4947.18,1.7511,1.1959
10/19/2005,1195.76,5167.8,4845.98,1.7654,1.1992
10/20/2005,1177.8,5164.1,4864.25,1.7745,1.2023
10/21/2005,1179.59,5142.1,4838.4,1.7685,1.1954
10/24/2005,1199.38,5207.6,4901.79,1.7691,1.1986
10/25/2005,1196.54,5182.1,4872.97,1.7845,1.2106
10/26/2005,1191.38,5227.8,4900.79,1.7747,1.2069
10/27/2005,1178.9,5182.8,4806.05,1.7834,1.2141
10/28/2005,1198.41,5213.4,4825.64,1.7739,1.2069
10/31/2005,1207.01,5317.3,4929.07,1.77,1.1992
11/1/2005,1202.76,5344.3,4922.55,1.7652,1.2019
11/2/2005,1214.76,5358.6,4954.83,1.7767,1.2073
11/3/2005,1219.94,5431.9,5011,1.7708,1.1945
11/4/2005,1220.14,5423.6,4995.24,1.7497,1.1813
11/7/2005,1222.81,5460.8,5024.2,1.7441,1.1805
11/8/2005,1218.59,5460.9,5008.83,1.7444,1.1782
11/9/2005,1220.65,5439.8,5011.38,1.7434,1.1765
11/10/2005,1230.96,5423.5,5015.55,1.7412,1.1687
11/11/2005,1234.72,5465.1,5090.75,1.7424,1.1734
11/14/2005,1233.76,5470,5092.43,1.7369,1.1689
11/15/2005,1229.01,5439.6,5110.61,1.7354,1.1719
11/16/2005,1231.21,5430,5081.46,1.7166,1.167
11/17/2005,1242.8,5460,5099.72,1.7193,1.175
11/18/2005,1248.27,5498.9,5123.5,1.7179,1.1775
11/21/2005,1254.85,5497.9,5170.61,1.7155,1.1725
11/22/2005,1261.23,5517.2,5174.72,1.7224,1.1814
11/23/2005,1265.61,5531.7,5196.08,1.7239,1.1823
11/25/2005,1268.25,5523.8,5194.27,1.7142,1.1725
11/28/2005,1257.46,5477.4,5176.59,1.7296,1.185
11/29/2005,1257.48,5491,5199.48,1.718,1.1779
11/30/2005,1249.48,5423.2,5193.4,1.7293,1.1788
12/1/2005,1264.67,5486.1,5266.55,1.7315,1.1737
12/2/2005,1265.08,5528.1,5307.99,1.7328,1.1718
12/5/2005,1262.09,5510.4,5266.86,1.7421,1.1788
12/6/2005,1263.7,5538.8,5300.85,1.7407,1.178
12/7/2005,1257.37,5528.8,5266.75,1.7354,1.1725
12/8/2005,1255.84,5531.1,5286.75,1.753,1.1818
12/9/2005,1259.37,5517.4,5282.13,1.7548,1.1812
12/12/2005,1260.43,5501.5,5301.21,1.7762,1.1954
12/13/2005,1267.43,5507.2,5310.28,1.7702,1.1945
12/14/2005,1272.74,5521.1,5286.76,1.7731,1.2
12/15/2005,1270.94,5495.3,5295.82,1.7653,1.1979
12/16/2005,1267.32,5531.6,5353.66,1.7728,1.2013
12/19/2005,1259.92,5539.8,5350.18,1.7628,1.2007
12/20/2005,1259.62,5547.9,5356.6,1.7546,1.1859
12/21/2005,1262.79,5587.4,5397.23,1.7449,1.1837
12/22/2005,1268.12,5597,5398.28,1.7372,1.1868
12/23/2005,1268.66,5595.4,5419.05,1.7334,1.1869
12/28/2005,1258.17,5622.8,5447.15,1.7168,1.1833
12/29/2005,1254.42,5638.3,5458.58,1.7249,1.184
12/30/2005,1248.29,5618.8,5408.26,1.723,1.1849
1/3/2006,1268.8,5681.5,5460.68,1.7462,1.2019
1/4/2006,1273.46,5714.6,5523.62,1.7587,1.2119
1/5/2006,1273.48,5691.2,5516.53,1.7559,1.211
1/6/2006,1285.45,5731.8,5536.32,1.7706,1.2151
1/9/2006,1290.15,5731.5,5537.11,1.7655,1.2088
1/10/2006,1289.69,5688.8,5494.71,1.7649,1.2065
1/11/2006,1294.18,5731.5,5532.89,1.7644,1.2128
1/12/2006,1286.06,5735.1,5542.13,1.7602,1.2036
1/13/2006,1287.61,5711,5483.09,1.777,1.2142
1/17/2006,1282.93,5699,5460.16,1.7678,1.2106
1/18/2006,1277.93,5663.7,5395.61,1.7638,1.2113
1/19/2006,1285.04,5693.2,5430.84,1.7597,1.2097
1/20/2006,1261.49,5672.4,5349.02,1.7708,1.2135
1/23/2006,1263.82,5660.9,5348.72,1.7875,1.2307
1/24/2006,1266.86,5633.8,5334.3,1.7848,1.228
1/25/2006,1264.68,5704.4,5427.09,1.7839,1.2241
1/26/2006,1273.83,5722.6,5548.91,1.7793,1.2207
1/27/2006,1283.72,5786.8,5647.42,1.7674,1.2094
1/30/2006,1285.2,5779.8,5660.03,1.7687,1.209
1/31/2006,1280.08,5760.3,5674.15,1.7793,1.2156
2/1/2006,1282.46,5801.6,5726.53,1.7746,1.2065
2/2/2006,1270.84,5747.3,5649.6,1.7806,1.2091
2/3/2006,1264.03,5759.3,5657.12,1.763,1.2024
2/6/2006,1265.02,5772.4,5666.78,1.7477,1.1967
2/7/2006,1254.78,5746.8,5672.92,1.7447,1.1981
2/8/2006,1265.65,5725.1,5666.41,1.7417,1.1961
2/9/2006,1263.78,5808.7,5743.68,1.7414,1.198
2/10/2006,1266.99,5764.1,5701.47,1.7443,1.1904
2/13/2006,1262.86,5793.5,5756.33,1.7409,1.1897
2/14/2006,1275.53,5792.3,5763.4,1.7363,1.1916
2/15/2006,1280,5791.5,5764.37,1.741,1.1889
2/16/2006,1289.38,5828.9,5789.25,1.7394,1.1906
2/17/2006,1287.24,5846.2,5795.48,1.7421,1.194
2/21/2006,1283.03,5857.7,5801.04,1.7458,1.1911
2/22/2006,1292.67,5872.4,5862.06,1.7439,1.1914
2/23/2006,1287.79,5836,5857.88,1.7512,1.1918
2/24/2006,1289.43,5860.5,5870.79,1.7456,1.1876
2/27/2006,1294.12,5875.9,5915.15,1.7401,1.1847
2/28/2006,1280.66,5791.5,5796.04,1.7536,1.1921
3/1/2006,1291.24,5844.1,5866.61,1.7501,1.1923
3/2/2006,1289.14,5833,5783.49,1.7534,1.2039
3/3/2006,1287.23,5858.7,5721.46,1.7557,1.2045
3/6/2006,1278.26,5897.8,5754.06,1.7505,1.2017
3/7/2006,1275.88,5857.4,5739.28,1.7359,1.1888
3/8/2006,1278.47,5812.9,5673.36,1.7389,1.1925
3/9/2006,1272.23,5855.9,5732.22,1.7356,1.191
3/10/2006,1281.58,5907.9,5804.92,1.726,1.191
3/13/2006,1284.13,5952.8,5855.16,1.7329,1.1964
3/14/2006,1297.48,5950.6,5870.88,1.7462,1.2013
3/15/2006,1303.02,5965.1,5898.48,1.7481,1.2069
3/16/2006,1305.33,5993.2,5897.79,1.7574,1.2183
3/17/2006,1307.25,5999.4,5882.38,1.7565,1.219
3/20/2006,1305.08,5991.7,5902.79,1.7562,1.2165
3/21/2006,1297.23,5991.3,5911.86,1.7478,1.2095
3/22/2006,1305.04,6007.5,5932.31,1.7473,1.2078
3/23/2006,1301.67,5990.1,5947.11,1.7349,1.1973
3/24/2006,1302.95,6036.3,5973.14,1.7424,1.2036
3/27/2006,1301.61,5972.2,5912.26,1.7464,1.2016
3/28/2006,1293.23,5935.7,5890.63,1.743,1.2
3/29/2006,1302.89,5959.2,5914.78,1.7345,1.2024
3/30/2006,1300.25,6015.2,5984.19,1.7459,1.2167
3/31/2006,1294.83,5964.6,5970.08,1.7372,1.2118
4/3/2006,1297.81,6024.3,6024.05,1.7392,1.2139
4/4/2006,1305.93,6004.7,6013.85,1.7552,1.2259
4/5/2006,1311.56,6044.1,6029.2,1.7538,1.2289
4/6/2006,1309.04,6045.7,6031.39,1.7533,1.223
4/7/2006,1295.5,6026.1,5952.92,1.7422,1.2093
4/10/2006,1296.6,6067,6003.4,1.7427,1.2111
4/11/2006,1286.57,6016.5,5908.47,1.7491,1.2145
4/12/2006,1288.12,6000.8,5901.25,1.7493,1.2104
4/13/2006,1289.12,6029.4,5918.57,1.7526,1.2108
4/18/2006,1307.65,6044.1,5902.58,1.7833,1.2347
4/19/2006,1309.93,6089.8,5993.76,1.7928,1.2382
4/20/2006,1311.46,6081.4,6063.28,1.7788,1.2317
4/21/2006,1311.28,6132.7,6094.75,1.7822,1.2341
4/24/2006,1308.11,6098.7,6079.09,1.7882,1.2388
4/25/2006,1301.74,6086.6,6078.8,1.7883,1.2431
4/26/2006,1305.41,6104.3,6107.12,1.7847,1.2454
4/27/2006,1309.72,6060,6067.74,1.8016,1.2534
4/28/2006,1310.61,6023.1,6009.89,1.8259,1.2635
5/2/2006,1313.21,6082.1,6051.29,1.8396,1.2614
5/3/2006,1307.85,6010,5968.96,1.8421,1.2633
5/4/2006,1312.25,6036.9,6039.32,1.8514,1.2691
5/5/2006,1325.76,6091.7,6113.29,1.8594,1.2726
5/8/2006,1324.66,6067.1,6127.98,1.8591,1.2713
5/9/2006,1325.14,6105.6,6140.72,1.8667,1.2758
5/10/2006,1322.85,6083.4,6118.38,1.8638,1.2782
5/11/2006,1305.92,6042,6054.72,1.8826,1.2836
5/12/2006,1291.24,5912.1,5916.28,1.8946,1.2928
5/15/2006,1294.5,5841.3,5857.03,1.8794,1.2797
5/16/2006,1292.08,5846.2,5851.92,1.8879,1.2859
5/17/2006,1270.32,5675.5,5652.72,1.8828,1.2743
5/18/2006,1261.81,5671.6,5666.07,1.8935,1.2844
5/19/2006,1267.03,5657.4,5672.28,1.8797,1.2778
